,name,rating,website,location,wheelchair,family,image_link-src,description,meta_descriptions,latitude,longitude
1184,Vermilionville Historic Village,4.7,bayouvermiliondistrict.org,"300 Fisher Rd, Lafayette, LA 70508",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot   Wheelchair accessible restroom   Wheelchair rental,Amenities    Good for kids   Restaurant   Restroom,https://lh5.googleusercontent.com/p/AF1QipOCp4OpvnHjjWKU662BDS9OJdwSFgmigGTaa7Pd=w457-h240-k-no,"Living history museum with restored 18th- to 19th-century homes, plus a restaurant & live music.",,30.214742,-91.9959204
1185,Vermont Historical Society Museum,4.5,vermonthistory.org,"109 State St, Montpelier, VT 05609",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot,Amenities    Good for kids,https://lh5.googleusercontent.com/p/AF1QipNYfdudS1nJ8LxkGCX1m4HfENvi2cMmpGP4oEMA=w408-h306-k-no,"Museum featuring an acclaimed multimedia exhibit on Vermont's history, along with a gift shop.",Vermont Historical Society,44.261321,-72.579589
1186,Vermont Ski and Snowboard Museum,4.9,vtssm.org,"1 S Main St, Stowe, VT 05672",,Amenities    Good for kids   Restaurant,https://lh5.googleusercontent.com/p/AF1QipOAP0cebRfbVef3btvMiSsygf4yYTWk73MrjcXX=w408-h306-k-no,"Founded in 1988, this history museum offers exhibits of ski/snowboard equipment, clothing & artwork.","The Vermont Ski & Snowboard Museum in Stowe, Vermont, is the ideal 
destination for anyone interested in the history of skiing and riding in 
Vermont.",44.46543279999999,-72.687422
1187,Vermont State House,4.6,statehouse.vermont.gov,"115 State St, Montpelier, VT 05633",Accessibility    Wheelchair accessible entrance,,https://lh5.googleusercontent.com/p/AF1QipPXtFxoRIxqWF-Ri5sI0tlbBo3qun0H1dVY90-I=w408-h272-k-no,"Restored Greek Revival state capitol with a historic art collection, offering free guided tours.",,44.2626431,-72.58053439999999
1188,Veselka,4.6,veselka.com,"144 2nd Ave, New York, NY 10003",Accessibility    Wheelchair accessible entrance   Wheelchair accessible restroom   Wheelchair accessible seating   Wheelchair accessible parking lot,Amenities    Good for kids   High chairs,https://lh5.googleusercontent.com/p/AF1QipNtueJZbIe4ei5uXWlhOp-mTaE5zl-G4s3x6Q-I=w408-h544-k-no,Borscht & pierogi are menu highlights at this no-frills Ukrainian eatery.,"Since 1954, Veselka has been serving up traditional Ukrainian food in the heart of the East Village.",40.7289226,-73.98692849999999
1189,Veteran's Memorial Park,3.9,manchesternh.gov,"723 Elm St, Manchester, NH 03101",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot,Amenities    Good for kids,https://lh5.googleusercontent.com/p/AF1QipN8kst9Rg2PWZjFxJ1HayUWD4uQ64dZI1TgfRaQ=w408-h543-k-no,This expansive lawn anchored by a WWII memorial is  a destination for outdoor concerts & festivals.,,42.9886588,-71.46221729999999
1190,Veterans Park,4.6,ci.richfield.mn.us,"6335 Portland Ave, Richfield, MN 55423",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot,Amenities    Good for kids,https://lh5.googleusercontent.com/p/AF1QipP4UfoKk-6RPlxQzv1mpuRuYRWNpRw-oPzwSroD=w408-h271-k-no,"Popular lakefront park featuring an outdoor pool, ice arena, mini-golf course & community events.",,44.8883623,-93.2660245
1191,Vicksburg National Military Park,4.7,nps.gov,"3201 Clay St, Vicksburg, MS 39183",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot,Amenities    Good for kids,https://lh5.googleusercontent.com/p/AF1QipNgyUDsv-llrsVMoxReR6RdH7cUPxErlJEdmTyU=w408-h271-k-no,"Park marking the Civil War's Vicksburg Campaign includes sites, exhibits & the U.S.S. Cairo museum.",The National Park Service cares for special places saved by the American people so that all may experience our heritage.,32.3440945,-90.8515236
1192,Viles Arboretum,4.7,vilesarboretum.org,"153 Hospital St, Augusta, ME 04330",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot,Amenities    Good for kids   Public restroom,https://lh5.googleusercontent.com/p/AF1QipOmBg1w3NEWIp_lub5xJ7oDyvkUel-AFT5IOmmb=w408-h306-k-no,Spacious public park filled with trees & native plants offering educational opportunities.,,44.2997301,-69.7656289
1193,Virgin Valley Heritage Museum,4.6,mesquitenv.gov,"35 W Mesquite Blvd, Mesquite, NV 89027",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot,Amenities    Good for kids   Restaurant,https://lh5.googleusercontent.com/p/AF1QipO2_UlBOFCi0JDeUzc2eA3m1P-AL0eV1DyfgBrf=w408-h306-k-no,"Cozy, local history museum offering pioneer artifacts & rotating exhibits, plus photos & activities.","The City of Mesquite takes pride in an ever improving community, expanding and diversifying the local economic base, promoting a clean, safe, and beautiful city, and providing excellent service and opportunity for both residents and visitors.",36.8041741,-114.0687537
1194,Virginia Air & Space Science Center,4.4,vasc.org,"600 Settlers Landing Rd, Hampton, VA 23669",Accessibility    Wheelchair accessible entrance,Amenities    Good for kids,https://lh5.googleusercontent.com/p/AF1QipOFYGieL4q8AvF5ObJ63SpEuCSsYZQ9Wi6Gi9xa=w408-h306-k-no,"Movie theater chain known for presenting 3D films on a giant screen, including blockbusters.",,37.0240853,-76.3441011
1195,Virginia Zoo,4.5,virginiazoo.org,"3500 Granby St, Norfolk, VA 23504",Accessibility    Wheelchair accessible entrance,Amenities    Good for kids,https://lh5.googleusercontent.com/p/AF1QipOPKcxO_-oG2JOegYeMXh20RfcxT9Jb0K4Ebwgh=w408-h306-k-no,"An African exhibit boasts lions, elephants & rhino with another 400 animals spread over 53 acres.",,36.878726,-76.2783724
1196,Virtue Feed & Grain,4.5,virtuefeedgrain.com,"106 S Union St, Alexandria, VA 22314",Accessibility    Wheelchair accessible entrance   Wheelchair accessible restroom   Wheelchair accessible seating   Wheelchair accessible parking lot,Amenities    Bar onsite   High chairs   Restroom,https://lh5.googleusercontent.com/p/AF1QipP0PatR1N8Yg4WEWYIDWzDMPp2BsF3ffSVff5_H=w408-h306-k-no,"In a revamped 18th-century granary, this hip tavern offers elevated pub grub & a lively bar scene.",,38.8037815,-77.0400525
1197,Vivian's Soul Food,4.6,vivianssoulfoodcr.com,"2925 Williams Pkwy SW, Cedar Rapids, IA 52404",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot,Amenities    Good for kids   High chairs,https://lh5.googleusercontent.com/p/AF1QipOR1iXddNEsw9EmuepRCxh03reRKwI69-vFiOnn=w408-h408-k-no,Family-owned stop serving traditional Southern soul staples such as fried chicken & collards.,A family owned restaurant serving traditional southern style soul food with a home-cooked flair. Comfort food - food for the soul! ,41.9612342,-91.71005699999999
1198,Vizcaya Museum & Gardens,4.7,vizcaya.org,"3251 S Miami Ave, Miami, FL 33129",Accessibility    Wheelchair accessible elevator   Wheelchair accessible entrance   Wheelchair accessible parking lot   Wheelchair accessible restroom,Amenities    Good for kids   Restroom   Restaurant,https://lh5.googleusercontent.com/p/AF1QipMTTT_qVNo-Qr1j0b0K80A_aeObm3wu5OoCDRnE=w408-h272-k-no,"Historic estate with formal gardens & sculptures, grottos & circa-1914 mansion turned museum.",,25.7443866,-80.21047469999999
1199,Vonda's Kitchen,4.2,vondaskitchennj.com,"183 W Kinney St, Newark, NJ 07103",Accessibility    Wheelchair accessible entrance,Amenities    Good for kids,https://lh5.googleusercontent.com/p/AF1QipMRc9uzjmgiTmTiOdKzg75iLtoqBxFPLED-akZG=w408-h544-k-no,"Laid-back, neighborhood fixture with artful decor preparing Southern comfort food with a twist.",,40.7312486,-74.1849757
1200,Wabasha Street Caves,4.5,wabashacaves.com,"215 Wabasha St S, St Paul, MN 55107",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot,,https://lh5.googleusercontent.com/p/AF1QipNY1sPeSnhK1-a2Pt1ahpiFoo6Jogn-phfX4UHu=w408-h306-k-no,"Banquet, convention & event space set in a sprawling, subterranean cave network, with guided tours.","$10 Historic Cave Tours, free parking, Gangster Tour Bus, Parties, Weddings, Swing Dance Not Walking Downtown Saint Paul Haunted",44.93578950000001,-93.0870324
1201,Wadsworth Atheneum Museum of Art,4.7,thewadsworth.org,"600 Main St, Hartford, CT 06103",Accessibility    Wheelchair accessible elevator   Wheelchair accessible entrance   Wheelchair accessible parking lot   Wheelchair accessible restroom,Amenities    Good for kids   Restaurant,https://lh5.googleusercontent.com/p/AF1QipObN3YNxOewMIyjoRF5XUEemrwIXJi21eEXsMXZ=w408-h306-k-no,"Public art museum, opened in 1842, focuses on 19th- & 20th-century American artists.",The Wadsworth Atheneum is dedicated to advancing knowledge and inspiring everyone to experience and appreciate excellence in art and culture.,41.7636438,-72.6730446
1202,Waikiki Aquarium,3.9,waikikiaquarium.org,"2777 Kalakaua Ave, Honolulu, HI 96815",Accessibility    Wheelchair accessible entrance,Amenities    Good for kids,//lh5.googleusercontent.com/proxy/Yy-V1OrFZnU1Vc1MgRzb9ialZQMohOUhqRTAwgnpEjxjIjgMSwUxF5BwGFnZMJyvsqZA16Cq2XKuMXypexmNt1urVHypMJDXOf6wyaja6X593zVofwvD8zJLepCUBdt1eTpDCHSpwkuP31LjHK1M_2Uv9diYNw=w408-h270-k-no,"Small aquarium featuring 3,000+ Hawaiian & tropical Pacific marine animals, plus multiple exhibits.",,21.265892,-157.8217227
1203,Walk-On's Sports Bistreaux - Shreveport Restaurant,4.3,locate.walk-ons.com,"7031 Youree Dr, Shreveport, LA 71105",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot   Wheelchair accessible restroom   Wheelchair accessible seating,Amenities    Bar onsite   Good for kids   High chairs   Restroom,https://lh5.googleusercontent.com/p/AF1QipOKezzugUVOkqSKVa4xTrfk23jXaQMNduNrq8Xg=w408-h306-k-no,"This game-day bar serves burgers & fried fare, plus local beers & party platters for big groups.",,32.4419134,-93.716876
1204,Walnut Hills,4.5,walnuthillsms.com,"1214 Adams St, Vicksburg, MS 39180",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot,Amenities    Good for kids   High chairs,https://lh5.googleusercontent.com/p/AF1QipMuGCS2IZlVOn-N605GZBdQffUeVGDMqxAmfcM=w408-h306-k-no,"Southern eats served round table-style (lunch only) or à la carte
in a historic house with patio.",,32.350002,-90.87760600000001
1205,Ward-Meade Park,4.7,kansastravel.org,"124 NW Fillmore St, Topeka, KS 66606",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot,Amenities    Good for kids,https://lh5.googleusercontent.com/p/AF1QipNDXdfnZJcytyBFp31-7U6btyzAfgeQa9p99krp=w408-h306-k-no,Serene botanical garden on the grounds of a Victorian mansion with other historic structures.,,39.063378,-95.6831773
1206,Washington Monument,4.7,nps.gov,"2 15th St NW, Washington, DC 20024",Accessibility    Wheelchair accessible entrance,Amenities    Good for kids,https://lh5.googleusercontent.com/p/AF1QipOA_MCee4JrN2ubgYWdkH2orOphoTFI7n-ajyQ=w408-h544-k-no,Landmark obelisk rising from the National Mall that honors America's first president.,The National Park Service cares for special places saved by the American people so that all may experience our heritage.,38.88948389999999,-77.0352791
1207,Washington Park,4.6,washingtonparkconservancy.org,"35 Willett St, Albany, NY 12210",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot,Amenities    Good for kids,https://lh5.googleusercontent.com/p/AF1QipPgw3a284WLRxR4jGVPLlWwL8b514TsaEx6UcPX=w408-h306-k-no,"Historic 136-acre park with a lake, sports fields, playgrounds, gardens & statues.","Founded in 1985, the Washington Park Conservancy helps guide the periodic restoration and maintenance of historic Washington Park in Albany, NY.",42.6562341,-73.7719888
1208,Washington Park,4.7,explorewashingtonpark.org,"4033 SW Canyon Rd, Portland, OR 97221",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot,Amenities    Good for kids,https://lh5.googleusercontent.com/p/AF1QipOmcI0Pb5thgA5QfoTcGUCiP22H2LPEFDkhvys7=w426-h240-k-no,"Huge park with varied attractions including zoo, rose garden, Japanese garden & 15 miles of trails.",,45.5100544,-122.7183554
1209,Water Country Water Park,4.1,watercountry.com,"2300 Lafayette Rd, Portsmouth, NH 03801",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot   Wheelchair accessible restroom,Amenities    Bar onsite   Good for kids   Restaurant   Restroom,https://lh5.googleusercontent.com/p/AF1QipNdNefHSeGc2_SaNv0NripNCgzqlP7Bh7PbT_jq=w408-h544-k-no,"Huge, kid-friendly aquatic playground with themed pools, an adventure river, dining & slides galore.",,43.036768,-70.7830068
1210,Waterfront Park,4.7,ourwaterfront.org,"129 River Rd, Louisville, KY 40202",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot,Amenities    Good for kids,https://lh5.googleusercontent.com/p/AF1QipMcaYRn8GQlC2hIoOr1RYK-f9bYKPm3kOWzeHmI=w408-h544-k-no,"City destination with walking paths, water features, kids’ play areas, vast lawns & public art.",The waterfront for everyone.,38.2596803,-85.7433937
1211,Waterfront Park,4.7,enjoyburlington.com,"20 Lake St, Burlington, VT 05401",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot,Amenities    Good for kids,https://lh5.googleusercontent.com/p/AF1QipOQroLkVw4582r-za6NrYhT99Ntr4xrxKDE3X9Q=w408-h306-k-no,"Community park on the lake featuring a boardwalk, sailing lessons & kayak & canoe rentals.",,44.4795047,-73.2218109
1212,Waterplace Park,4.7,visitrhodeisland.com,"Memorial Blvd, Providence, RI 02903",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot,Amenities    Good for kids,https://lh5.googleusercontent.com/p/AF1QipNk3inoyfO1z99zqoDVlps_ssOFVk7UHrjdeJg6=w408-h305-k-no,"A site for art installations & concerts, this riverside locale also adjoins downtown walking paths.","Visit Rhode Island for your next vacation and experience all The Ocean State has to offer, from art and history to New England charm and adventure on the water.",41.8263996,-71.4134258
1213,Watkins Museum of History,4.6,watkinsmuseum.org,"1047 Massachusetts St, Lawrence, KS 66044",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot,Amenities    Good for kids,https://lh5.googleusercontent.com/p/AF1QipPZUmHjFy1ubIG_egLQlhC3gcLAMmh7r3WDfCGR=w408-h260-k-no,Polished venue featuring displays & artifacts about the Civil War & the life of early settlers.,,38.9639909,-95.23632900000001
1214,Wave Hill Public Garden & Cultural Center,4.7,wavehill.org,"4900 Independence Ave, Bronx, NY 10471",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot,Amenities    Good for kids,https://lh5.googleusercontent.com/p/AF1QipO365sr3bTmmgmGGZVLigW94tomZF-bM_1ft6QK=w408-h272-k-no,"Expansive, manicured public garden with wooded paths, benches & Hudson River views.","Famous public garden in the northwest Bronx along the Hudson River, with flower gardens, alpine house, greenhouses, and cultural center.",40.8978137,-73.91244449999999
1215,Weaver D's Delicious Fine Foods,4.5,weaverds.com,"1016 E Broad St, Athens, GA 30601",Accessibility    Wheelchair accessible entrance,Amenities    Good for kids,https://lh5.googleusercontent.com/p/AF1QipO-Xv_tlM-8pAN7dOTgw23UOOeRzTDKgT4079mF=w408-h306-k-no,"Colorful, counter-serve institution serving down-home Southern recipes in a neighborhood atmosphere.",,33.9585092,-83.3673147
1216,Weck's,4.4,wecksinc.com,"3463 Main St NE, Los Lunas, NM 87031",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot   Wheelchair accessible restroom   Wheelchair accessible seating,Amenities    Good for kids   High chairs   Restroom   Free Wi-Fi,https://lh5.googleusercontent.com/p/AF1QipNwhNlCQZYtYuFDN--1QkgbiLntxOehk4s2FrQ=w493-h240-k-no,Local chain serving hearty American breakfast & lunch fare in a casual setting with a retro vibe.,,34.8092513,-106.6994621
1217,Werner Wildlife Museum at Casper College,4.7,caspercollege.edu,"405 E 15th St, Casper, WY 82601",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot   Wheelchair accessible restroom,Amenities    Good for kids,https://lh5.googleusercontent.com/p/AF1QipN3Kk0nDJ0Vfmzv3qBKpiIgAK5xS6ZEF9-g_EU3=w408-h306-k-no,"Free Casper College museum with family-friendly wildlife exhibits, tours & educational programs.","Located in Wyoming, Casper College is one of the largest and most comprehensive community colleges in the region.",42.83514,-106.3204886
